"","year","CAI","LAI","density","DBH","density12","DBH12","QMD","NPP","GPP","Rauto","Rh","rain","SoilWater","Transp","Evap","Runoff","plantC","soilC","plantN","soilN","totN","NSC","SeedC","leafC","rootC","SapwoodC","WoodC","NSN","SeedN","leafN","rootN","SapwoodN","WoodN","McrbC","fastSOM","SlowSOM","McrbN","fastSoilN","slowSoilN","mineralN","N_fxed","N_uptk","N_yrMin","N_P2S","N_loss","totseedC","totseedN","Seedling_C","Seedling_N","MaxAge","MaxVolume","MaxDBH","NPPL","NPPW","n_deadtrees","c_deadtrees","m_turnover","c_turnover_time","WDgrow","WDmort","WDrepr","WDkill"
"933",933,0.0303750708699226,0.0828373283147812,786.038024902344,1.74140524864197,0,0,34.7912902832031,0.0389102883636951,0.0570879690349102,0.0181776694953442,0.0494668185710907,250191024,799.095275878906,0,349.305480957031,250190704,0.0751205012202263,0.584348738193512,6.25116348266602,NA,NA,0.035119391977787,0.00194547756109387,0.00496464921161532,0.00840521045029163,0.0151765448972583,0.00950922630727291,5.75318479537964,0.0972738713026047,0.12004441767931,0.210130140185356,0.043361559510231,0.0271691959351301,0.00260156043805182,0.0164656508713961,0.565281510353088,0.260156065225601,NA,NA,200,0,1.32927823066711,-421.432098388672,0.206385061144829,NA,0.519044518470764,0.0259522125124931,0.519044518470764,0.0259522125124931,2.99995803833008,0.00853096134960651,0.043841540813446,0.00264947372488678,0.00950994342565536,0.00717500317841768,0.00338638527318835,0.000805240706540644,0.999924600124359,0.00950994342565536,4.18503714172402e-06,0,0
"934",934,0.0464248694479465,0.137987315654755,1321.49206542969,1.60328817367554,0,0,34.7912902832031,0.061094157397747,0.0905464887619019,0.0294523388147354,0.0369895286858082,247552352,799.2099609375,0,340.786926269531,247551904,0.11665216833353,0.566922247409821,5.80036592483521,NA,NA,0.0534885749220848,0.00325974589213729,0.00772379292175174,0.0140007166191936,0.0261631440371275,0.0120162013918161,4.98513841629028,0.162987276911736,0.193138897418976,0.350017786026001,0.0747518464922905,0.0343319848179817,0.00194275705143809,0.0142266051843762,0.550752878189087,0.194275707006454,NA,NA,200,0,0.558561563491821,-424.776397705078,0.336333096027374,NA,1.28959774971008,0.064479872584343,1.28959774971008,0.0644798800349236,3.99993681907654,0.0147592611610889,0.0545904561877251,0.00407832628116012,0.0145907504484057,0.0109344832599163,0.00578480493277311,0.00135509425308555,0.823549211025238,0.0145907504484057,8.08979075372918e-06,0,0
"935",935,0.0629814267158508,0.198072776198387,2044.93432617188,1.48944008350372,0,0,34.7912902832031,0.0832399874925613,0.123669758439064,0.0404297113418579,0.0464638769626617,257427152,799.058715820312,0,329.928588867188,257426816,0.152410000562668,0.567939221858978,17.5422401428223,NA,NA,0.0673962309956551,0.00481943413615227,0.0110409380868077,0.0200972184538841,0.034535750746727,0.0145204439759254,16.3820152282715,0.240971684455872,0.276663213968277,0.502430260181427,0.0986735671758652,0.0414869673550129,0.00234572170302272,0.0216220300644636,0.543971478939056,0.234572172164917,NA,NA,200,0,13.3426065444946,-419.836486816406,0.476546883583069,NA,1.94539177417755,0.0972695723176003,1.94539165496826,0.0972695723176003,5.00000238418579,0.00545939803123474,0.0366714037954807,0.0058042136952281,0.0186325944960117,0.0208293497562408,0.00532127823680639,0.000890352763235569,0.779303371906281,0.0186325944960117,1.50942960317479e-05,0,0
"936",936,0.0879806950688362,0.276765555143356,2985.28442382812,1.44458019733429,0,0,34.7912902832031,0.121461689472198,0.177792862057686,0.056331243366003,0.0557328723371029,265547712,798.988037109375,0,329.046478271484,265547408,0.218606293201447,0.567472755908966,22.3761444091797,NA,NA,0.0989254042506218,0.0088999941945076,0.0142593653872609,0.0280808620154858,0.0484346859157085,0.0200059674680233,20.661600112915,0.444999665021896,0.371978729963303,0.70202112197876,0.138384819030762,0.057159885764122,0.00281427474692464,0.029137808829546,0.535520672798157,0.281427472829819,NA,NA,200,0,11.0570268630981,-420.926818847656,0.675078272819519,NA,2.84428524971008,0.142214253544807,2.84428524971008,0.142214253544807,6.00006818771362,0.00745917251333594,0.0415474288165569,0.00649832934141159,0.0246026013046503,0.0331095270812511,0.00770630734041333,0.00124750740360469,0.813164710998535,0.0246026013046503,2.72106426564278e-05,0,0
"937",937,0.135597601532936,0.422146111726761,4820.94091796875,1.39240431785583,0,0,34.7912902832031,0.179538071155548,0.265305042266846,0.0857669040560722,0.0682273507118225,247765824,799.256042480469,0,316.765502929688,247765552,0.324584007263184,0.572805106639862,40.6103210449219,NA,NA,0.147071585059166,0.0141628803685308,0.0196599047631025,0.0428297892212868,0.072990357875824,0.0278694927692413,38.0020065307617,0.708143830299377,0.541252255439758,1.07074415683746,0.208543881773949,0.079627089202404,0.00348572619259357,0.0409292876720428,0.528390109539032,0.348572611808777,NA,NA,200,0,25.6467914581299,-419.354553222656,1.00993621349335,NA,5.95808696746826,0.297904312610626,5.95808696746826,0.297904312610626,7.00013399124146,0.0101193422451615,0.0469382964074612,0.00940368045121431,0.0376007556915283,0.0522799491882324,0.0143601093441248,0.00232383282855153,0.741195023059845,0.0376007556915283,4.5495147787733e-05,0.000325141183566302,0
"938",938,0.199454709887505,0.616356551647186,7805.03173828125,1.3075236082077,0,0,34.7912902832031,0.254774332046509,0.378880381584167,0.124106153845787,0.10169506072998,244307872,799.272827148438,0,322.364532470703,244307520,0.454096883535385,0.596367359161377,42.8350830078125,NA,NA,0.203023746609688,0.020971242338419,0.0268121715635061,0.0625325068831444,0.102640122175217,0.0381170883774757,39.0544471740723,1.0485622882843,0.766602873802185,1.56331181526184,0.29325744509697,0.108906008303165,0.00494478177279234,0.0622268207371235,0.529195785522461,0.494478166103363,NA,NA,200,0,16.5111770629883,-428.55078125,1.43875932693481,NA,9.49369716644287,0.474684685468674,9.49369716644287,0.474684625864029,8.00019931793213,0.0133984042331576,0.0525152906775475,0.0132389245554805,0.0518653690814972,0.078555203974247,0.0214548110961914,0.00354760023765266,0.734923660755157,0.0518653690814972,7.49368118704297e-05,0.000431379652582109,0
"939",939,0.294868648052216,0.908062934875488,12009.068359375,1.28292453289032,0,0,34.7912902832031,0.373819947242737,0.552460551261902,0.178640633821487,0.142693176865578,245569552,799.536254882812,0,288.391082763672,245569216,0.642955362796783,0.638639688491821,107.62158203125,NA,NA,0.286550968885422,0.0315385721623898,0.0372336246073246,0.0921259820461273,0.144047737121582,0.051458477973938,102.081848144531,1.57692873477936,1.10106575489044,2.30314826965332,0.411564975976944,0.147024303674698,0.00704380450770259,0.0934816747903824,0.538114190101624,0.704380452632904,NA,NA,200,0,83.6151733398438,-419.458679199219,2.08926796913147,NA,13.5280990600586,0.676405012607574,13.5280990600586,0.676405012607574,9.00026512145996,0.0173916313797235,0.0582906045019627,0.0188704989850521,0.0729382634162903,0.126265212893486,0.0322221554815769,0.00534554105252028,0.705507338047028,0.0729382634162903,0.000118504387501162,0.000532893231138587,0
"940",940,0.450735569000244,1.38914036750793,18484.646484375,1.28662729263306,0,0,34.7912902832031,0.592123806476593,0.861292123794556,0.269168257713318,0.202586010098457,251376496,799.527893066406,0,254.543411254883,251376128,0.958598077297211,0.712534844875336,95.5819702148438,NA,NA,0.437795102596283,0.0488163903355598,0.05374925583601,0.140930578112602,0.208211377263069,0.0690953955054283,87.1813125610352,2.44081950187683,1.64426589012146,3.52326369285583,0.594889760017395,0.197415500879288,0.0102672223001719,0.143901199102402,0.558366417884827,1.02672231197357,NA,NA,200,0,25.9754028320312,-408.524536132812,3.1473548412323,NA,20.2583522796631,1.0129177570343,20.2583503723145,1.01291763782501,10.0003309249878,0.0222790502011776,0.0643604844808578,0.0283508319407701,0.10871035605669,0.195103764533997,0.0499531477689743,0.00824174284934998,0.635591685771942,0.10871035605669,0.000181405353941955,0.000649614899884909,0
"941",941,0.0147856660187244,0.0309899523854256,320,2.10055541992188,0,0,34.7912902832031,0.0154324322938919,0.024058748036623,0.00862631853669882,0.245468005537987,252697264,799.195068359375,0,341.547149658203,252696912,0.0305586792528629,0.705984175205231,1.94297051429749,NA,NA,0.0143407844007015,0.000753184664063156,0.00192068726755679,0.00314447958953679,0.00494383461773396,0.00545570719987154,1.75128471851349,0.0376592613756657,0.0457016229629517,0.078611932694912,0.0141252400353551,0.0155877387151122,0.0110791670158505,0.1037872210145,0.591117799282074,1.10791671276093,NA,NA,200,0,1.32073509693146,-410.815460205078,0.0751388594508171,NA,30.8110275268555,1.54055142402649,30.8110275268555,1.54055166244507,1.00000047683716,0.00260569853708148,0.0272780898958445,0.00218044058419764,0.00399954151362181,0,0,0,1.36408317089081,0.00399954151362181,0.000271976197836921,0.000794525141827762,0
"942",942,0.0219749007374048,0.0539946332573891,605.208251953125,1.68206465244293,0,0,34.7912902832031,0.0262550171464682,0.038394208997488,0.0121391974389553,0.098215714097023,259502400,798.693603515625,0,341.122375488281,259501936,0.0495108477771282,0.615070462226868,5.0311484336853,NA,NA,0.0232218205928802,0.00108432152774185,0.00325121078640223,0.00547864427790046,0.00903096422553062,0.00744388485327363,4.71445941925049,0.0542160905897617,0.0784364491701126,0.136966034770012,0.0258027520030737,0.0212682448327541,0.00504670944064856,0.0352802202105522,0.574743509292603,0.504670977592468,NA,NA,200,0,3.50599479675293,-415.984008789062,0.131007179617882,NA,0.602547705173492,0.0301274098455906,0.602547705173492,0.0301274098455906,1.99997925758362,0.00489741284400225,0.0351124703884125,0.00187352322973311,0.00645726546645164,0.0016065661329776,0.00192531209904701,0.000502473907545209,1.152792096138,0.00645726546645164,2.17976707972412e-06,0,0
